group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,MITD1,6.999541,1.0682104,2.5680312427141053e-12,4.015058159529217e-11,0.4911660777385159,0.17050691244239632
1,TMEM203,6.9961615,1.2589879,2.6307038801737036e-12,4.1095344736763865e-11,0.45229681978798586,0.14285714285714285
1,TNPO2,6.9912615,1.7182652,2.7242516842942668e-12,4.252039910313623e-11,0.36395759717314485,0.07557603686635944
1,CNOT9,6.979688,1.2134383,2.9583639548671446e-12,4.607620387748611e-11,0.45936395759717313,0.15668202764976957
1,GCDH,6.976562,1.252707,3.0249040453618647e-12,4.709251933827716e-11,0.4381625441696113,0.1336405529953917
1,RWDD3,6.9753795,1.1078674,3.0504622283436227e-12,4.747022449813134e-11,0.4628975265017668,0.14654377880184333
1,RRP36,6.963299,2.0744553,3.3239539643309215e-12,5.166031382100894e-11,0.3392226148409894,0.05898617511520737
1,TIMM10B,6.958315,1.1693721,3.443673643832345e-12,5.3452883391818354e-11,0.4416961130742049,0.13179723502304147
1,KLHL7,6.956625,1.0624474,3.4852082330928124e-12,5.407465304766004e-11,0.4664310954063604,0.15023041474654378
1,OGFOD3,6.956456,1.0559139,3.4893886076130674e-12,5.411657306239233e-11,0.48056537102473496,0.1585253456221198
1,MNS1,6.953077,1.5438118,3.57403609224351e-12,5.540588522329721e-11,0.3957597173144876,0.10599078341013825
1,SIKE1,6.9522324,1.1903589,3.59551058902398e-12,5.5715191815777603e-11,0.43462897526501765,0.1271889400921659
1,MOGS,6.950205,1.5543685,3.64756687165223e-12,5.6497924278181657e-11,0.38162544169611307,0.09032258064516129
1,DOHH,6.946234,1.8077695,3.751659852901429e-12,5.8085660861271245e-11,0.35335689045936397,0.06820276497695853
1,ALDH4A1,6.9378705,3.231467,3.980538950317027e-12,6.149924276933454e-11,0.29328621908127206,0.02119815668202765
1,RTCA,6.93314,1.053024,4.116010463388517e-12,6.353863305376766e-11,0.46996466431095407,0.15207373271889402
1,EXOSC10,6.9287467,1.2650316,4.245846954557523e-12,6.548767146386847e-11,0.43462897526501765,0.12903225806451613
1,CIT,6.9235935,2.2252216,4.403278509778903e-12,6.78015972807815e-11,0.3321554770318021,0.055299539170506916
1,SMYD2,6.922073,1.9879947,4.450817387576732e-12,6.850478015252143e-11,0.3392226148409894,0.05898617511520737
1,HCFC1,6.9218197,1.568084,4.458789299742256e-12,6.859863268594633e-11,0.38515901060070673,0.0967741935483871
1,RBM18,6.918863,1.5736783,4.552835513765113e-12,6.995731848837821e-11,0.38162544169611307,0.09308755760368663
1,AC106795.2,6.911006,5.2480674,4.8122799392442886e-12,7.381989021637897e-11,0.27208480565371024,0.004608294930875576
1,CLPTM1,6.9109216,1.1925076,4.815146952242679e-12,7.383292568036627e-11,0.4381625441696113,0.1327188940092166
1,UBXN8,6.9074583,2.2915905,4.93414714083214e-12,7.56259294395298e-11,0.3286219081272085,0.05161290322580645
1,HEATR1,6.905346,1.2138914,5.0081180462451695e-12,7.669545130151442e-11,0.4275618374558304,0.12534562211981568
1,GBF1,6.9023895,1.2145816,5.1135064544429976e-12,7.821122011661853e-11,0.4204946996466431,0.11889400921658987
1,EXOSC2,6.896307,1.5398568,5.337186884968923e-12,8.159831962270158e-11,0.38869257950530034,0.09769585253456221
1,JOSD2,6.895462,1.4316236,5.369002521103825e-12,8.205046399787937e-11,0.38515901060070673,0.09308755760368663
1,ACADS,6.8948708,1.2902764,5.3913839987239134e-12,8.23581159170676e-11,0.4169611307420495,0.11981566820276497
1,TTC39C,6.873075,1.0595019,6.28325280786042e-12,9.578231404435619e-11,0.47703180212014135,0.1640552995391705
1,RPUSD1,6.865134,1.3752763,6.6428917229790325e-12,1.0109624946060521e-10,0.4098939929328622,0.11428571428571428
1,COQ2,6.8635287,1.075932,6.717997970898572e-12,1.0219677628132113e-10,0.4628975265017668,0.15023041474654378
1,SLC35A4,6.8593893,1.2181324,6.9155546070256115e-12,1.0502747476005992e-10,0.4204946996466431,0.11705069124423963
1,ANAPC7,6.8591356,1.0891141,6.927833147489874e-12,1.0517031150198128e-10,0.47703180212014135,0.16497695852534563
1,ENDOG,6.858967,2.357374,6.936030707317807e-12,1.0525110278546396e-10,0.3215547703180212,0.047926267281105994
1,GEMIN2,6.8435073,1.8921232,7.727745599686488e-12,1.1702243140013452e-10,0.3392226148409894,0.05898617511520737
1,COL6A6,6.836918,3.053316,8.091515137456574e-12,1.223286020429773e-10,0.28975265017667845,0.022119815668202765
1,JAZF1,6.833961,3.007973,8.26014920954809e-12,1.2472348235093633e-10,0.2826855123674912,0.01566820276497696
1,DEPDC1B,6.8289766,1.3397169,8.55224551457044e-12,1.29027509513105e-10,0.4028268551236749,0.11059907834101383
1,RHNO1,6.8261046,1.1183761,8.725143775967445e-12,1.3152758951572672e-10,0.45936395759717313,0.15115207373271888
1,TOR3A,6.8163047,1.1257473,9.341200109290925e-12,1.4058275707243303e-10,0.4664310954063604,0.16036866359447005
1,CHCHD4,6.8053226,1.4900134,1.0082313397938466e-11,1.5167396328727734e-10,0.3745583038869258,0.08663594470046083
1,NF2,6.805069,1.0731596,1.0100078747969048e-11,1.5187879303796843e-10,0.43109540636042404,0.12626728110599078
1,NCAPH2,6.7925663,1.4029568,1.1015632306944934e-11,1.6537455211915158e-10,0.3957597173144876,0.10783410138248847
1,PON2,6.7914677,1.0300494,1.109983160027959e-11,1.6650202311550546e-10,0.4664310954063604,0.15207373271889402
