group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,EBP,-2.9251773,-0.59183735,0.003442600663947404,0.041750373393352865,0.3010752688172043,0.6086956521739131
0,ITPR2,-2.9304407,-0.46107516,0.003384815520265539,0.04109042549162156,0.3763440860215054,0.7043478260869566
0,GTSF1,-2.9317565,-1.9779134,0.0033705079009663107,0.04094389634360038,0.053763440860215055,0.26956521739130435
0,ARFRP1,-2.9330726,-1.1808822,0.0033562553713798377,0.04078429709424749,0.0967741935483871,0.3217391304347826
0,KMT2A,-2.9343884,-0.54497206,0.0033420577439734027,0.040625259211946374,0.22580645161290322,0.5
0,FAM92A,-2.9343884,-1.1434149,0.0033420577439734027,0.040625259211946374,0.11827956989247312,0.34782608695652173
0,LEPROT,-2.9357042,-0.55171436,0.003327914831746902,0.04048022956356542,0.44086021505376344,0.7521739130434782
0,CKAP2L,-2.9357042,-1.6048054,0.003327914831746902,0.04048022956356542,0.06451612903225806,0.2782608695652174
0,BLMH,-2.936362,-0.6424217,0.00332086383553398,0.04042132931306258,0.21505376344086022,0.4826086956521739
0,APTX,-2.93702,-0.75169986,0.003313826448231799,0.040349089099045936,0.1827956989247312,0.43478260869565216
0,PCSK7,-2.93702,-0.49340254,0.003313826448231799,0.040349089099045936,0.10752688172043011,0.34782608695652173
0,ASB6,-2.93702,-26.69224,0.003313826448231799,0.040349089099045936,0.0,0.20869565217391303
0,CPSF2,-2.937678,-2.1153874,0.003306802646614684,0.04030379076548253,0.043010752688172046,0.2565217391304348
0,VTI1A,-2.9409678,-0.3494699,0.003271886613220014,0.03991810731015524,0.25806451612903225,0.5826086956521739
0,TM2D2,-2.9422836,-1.0392219,0.0032580144904582374,0.03978865143986051,0.0967741935483871,0.3217391304347826
0,HSD17B4,-2.9422836,-0.8022218,0.0032580144904582374,0.03978865143986051,0.13978494623655913,0.3826086956521739
0,MTA1,-2.9435995,-0.80610496,0.0032441959720005704,0.03964634950624136,0.13978494623655913,0.3826086956521739
0,TMEM222,-2.9442573,-0.9864393,0.003237306757083428,0.03957537228323666,0.10752688172043011,0.34347826086956523
0,BRAP,-2.9462311,-0.47752926,0.003216719015313721,0.03933683016354744,0.13978494623655913,0.3869565217391304
0,APOO,-2.9462311,-1.1222376,0.003216719015313721,0.03933683016354744,0.07526881720430108,0.3
0,NPLOC4,-2.947547,-0.71525127,0.0032030602120515475,0.039195990244499726,0.0967741935483871,0.3347826086956522
0,MCMBP,-2.947547,-0.6852995,0.0032030602120515475,0.039195990244499726,0.13978494623655913,0.391304347826087
0,PDE3B,-2.947547,-1.8964427,0.0032030602120515475,0.039195990244499726,0.03225806451612903,0.24782608695652175
